#
#  aracyc 22.6 Reactions link table generated on Tue Nov 27, 2018
#
AICARTRANSFORM-RXN	EC-2.1.2.3
RXN0-1461	EC-1.3.3.3
RXN-2982	EC-3.5.1
RXNQT-4338	EC-1.14.13
RXN-15454	EC-1.14.13.212
RXN-13467	
RXN-12087	EC-3.1.1
RXN-8681	
4.2.1.107-RXN	EC-4.2.1.107
3.3.2.9-RXN	EC-3.3.2.9
RXN-15332	EC-2.3.1
2.4.1.134-RXN	EC-2.4.1.134
RXN-8303	EC-1.14.19.35
RXN-17809	EC-4.6.1.17
RXN-8343	EC-1.14.19.46
4.2.3.20-RXN	EC-4.2.3.20
2.7.4.24-RXN	EC-2.7.4.24
3.6.3.47-RXN	EC-3.6.3.47
GLUTATHIONE-PEROXIDASE-RXN	EC-1.11.1.9
ADENYLOSUCCINATE-SYNTHASE-RXN	EC-6.3.4.4
RXN-15581	
RXN-10772	
RXN-8369	EC-1.14.99.35
RXN-8444	EC-3.2.2
RXN-8632	
2.4.1.121-RXN	EC-2.4.1.121
3.1.4.14-RXN	EC-3.1.4.14
RXN-12319	EC-2.4.1.272
TRANS-RXN-244	
RXN-5242	
2.4.1.169-RXN	EC-2.4.2.39
RXN-3142	EC-2.3.1.170
RXN-7885	EC-1.14.99
1.2.1.2-RXN	EC-1.17.1.9
RXN-13760	EC-2.7.7.83
2.7.7.14-RXN	EC-2.7.7.14
RXN-5821	EC-1.4.3.4
RXN-16408	EC-1.2.1.84
R524-RXN	EC-4.2.1.104
RXN-9971	EC-1.3.1.94
3.1.1.23-RXN	EC-3.1.1.23
ALDOSE-1-EPIMERASE-RXN	EC-5.1.3.3
RXN-11852	EC-2.3.1.195
TRANS-RXN-188	
RXN-9650	EC-2.3.1.86
RXN-11819	EC-1.11.2.3
MONOPHENOL-MONOOXYGENASE-RXN	EC-1.14.18.1
N-CARBAMOYLPUTRESCINE-AMIDASE-RXN	EC-3.5.1.53
RXN-4464	EC-1.14.13
RXN-9271	
RXN1F-148	EC-5.5.1.19
RXN-16036	EC-1.14.19.23
RXN-16043	EC-2.3.1.23
RXN-14648	
RXNQT-4347	EC-2.6.1
RXN-10696	EC-1.3.3.6
RXN-6222	EC-2.4.1.13
RXN-1381	EC-2.3.1.15
RXN-7163	EC-2.7.1.158
RXN-9597	EC-1.4.3.21
SAMDECARB-RXN	EC-4.1.1.50
RXN-12521	EC-1.3.1.34
SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN	EC-4.1.2.27
RXN-14073	EC-3.1.4.46
RXN-4734	EC-2.4.1
RXN-9260	
RXN-1828	EC-2.4.1.25
RXN-8267	EC-2.4.1
CYSTATHIONINE-BETA-SYNTHASE-RXN	EC-4.2.1.22
RXN-18182	
RXN-11667	EC-4.2.1.150
RXN-13192	EC-1.14.13.88
RXN-14646	
TRANS-RXN-228	
RXN-18165	EC-1.14.14
DEOXYHYPUSINE-MONOOXYGENASE-RXN	EC-1.14.99.29
RXN-14919	EC-2.1.1.95
RXNQT-4210	
RXN-11431	EC-3.4.19
RXN-7711	EC-1.3.1.93
NADH-KINASE-RXN	EC-2.7.1.86
ACETYLGLUTKIN-RXN	EC-2.7.2.8
RXN-18160	EC-1.14.14
RXN-14570	EC-2.3.1.234
UDP-ARABINOSE-4-EPIMERASE-RXN	EC-5.1.3.5
RXN0-5107	EC-3.6.1.9
HYOSCYAMINE-6-DIOXYGENASE-RXN	EC-1.14.11.11
RXN-17066	
RXN-16804	
RXN-3121	
RXN1F-72	EC-1.3.1.75
2-METHYLACYL-COA-DEHYDROGENASE-RXN	EC-1.3.8.5
ACID-PHOSPHATASE-RXN	EC-3.1.3.2
RXN-17253	
1.10.2.2-RXN	EC-1.10.2.2
TRANS-RXN-323	
RXN-9344	EC-1.2.1.84
RXN-12669	EC-1.3.3.6
RXN-7241	EC-3.1.3.26
RXN-14650	
TRANS-RXN-358	EC-3.6.3
3.2.1.55-RXN	EC-3.2.1.55
RXN-13405	EC-2.1.1.157
2.7.7.30-RXN	EC-2.7.7.30
RXN-8270	EC-2.4.1
RXN-9725	EC-1.3.1.77
RXNQT-4380	
SELENOCYSTEINE-LYASE-RXN	EC-4.4.1.16
HYDROXYPRODEHYDROG-RXN	EC-1.5.99
RXN-7567	EC-4.2.1.84
CELLULOSE-SYNTHASE-GDP-FORMING-RXN	EC-2.4.1.29
CITSYN-RXN	EC-2.3.3.16	EC-2.3.3.1
RXN-12361	EC-2.3.1
RXN-9658	EC-1.3.1.9
2.7.8.23-RXN	EC-2.7.8.23
RXN-8442	EC-2.4.2
HEMEOSYN-RXN	EC-2.5.1
RXN-1403	EC-4.99.1.6
RXN-525	EC-1.14.13.21
RXN-2103	EC-3.2.1.15
OHACYL-COA-DEHYDROG-RXN	EC-1.1.1.35
SIROHEME-FERROCHELAT-RXN	EC-4.99.1.4
RXN-9651	EC-2.3.1.86
4.2.1.61-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-4.2.1.59
HOMOGENTISATE-12-DIOXYGENASE-RXN	EC-1.13.11.5
1.14.21.6-RXN	EC-1.14.19.20
RIB5PISOM-RXN	EC-5.3.1.6
RXN1G-460	EC-2.3.1.41
RXN0-5260	EC-1.1.5.3
SUGAR-PHOSPHATASE-RXN	EC-3.1.3.23
GALACTOKIN-RXN	EC-2.7.1.6
RXN-13020	
RXN-10454	
MALIC-NADP-RXN	EC-1.1.1.40
RXN-14391	EC-3.6.4
MALDEXPHOSPHORYL-RXN	EC-2.4.1.1
RXN-12799	EC-1.14.13.109
RXN-1402	EC-1.14.13.125
RXN-12565	EC-2.3.1.16
PREPHENATE-TRANSAMINE-RXN	EC-2.6.1.79
RXN-10768	EC-2.1.1.141
RXN-12623	EC-3.2.1
RXN-11444	
RXN-4225	EC-1.14.13
RXN-5641	EC-4.1.1
RXN-7162	EC-2.7.1.151
FUMHYDR-RXN	EC-4.2.1.2
RXN-12519	EC-5.3.3.8
RXN-11540	
2.4.1.237-RXN	EC-2.4.1.237
CHITIN-SYNTHASE-RXN	EC-2.4.1.16
3-DEHYDROQUINATE-SYNTHASE-RXN	EC-4.2.3.4
3.1.3.67-RXN	EC-3.1.3.67
RXNQT-4240	
RXN-8285	EC-2.4.1
RXN-8331	EC-1.14.19.25
RXN-10774	EC-3.6.1.60
RXN-4306	
2.4.1.207-RXN	EC-2.4.1.207
RXN-2621	EC-2.3.1
RXN-14187	EC-3.6.1.6
RXN-2224	
RXN-1062	EC-1.14.13
RXN-13061	EC-1.10.3
RXN-18192	
RXN-9516	EC-2.3.1.41
RXN-4230	EC-1.14.13
RXN-10887	EC-6.3
RXN-2205	EC-2.6.1
CINNAMYL-ALCOHOL-DEHYDROGENASE-RXN	EC-1.1.1.195
RXN-2543	EC-5.5.1.24
2.7.1.151-RXN	EC-2.7.1.151
RXN-11257	
LIPIDADISACCHARIDESYNTH-RXN	EC-2.4.1.182
RXN-1981	EC-4.2.99.21
MALATE-DEH-RXN	EC-1.1.1.37
RXN-8478	
RXN-712	EC-1.1
RXN4FS-1	EC-2.7.8
RXNQT-4306	
2.3.1.78-RXN	EC-2.3.1.78
RXN-9204	EC-2.5.1.74
PNKIN-RXN	EC-2.7.1.35
RXN-4727	EC-2.4.1
RXN-13139	EC-4.2.1.93
RXN-10138	
RXN-11961	EC-1.1.1
RXNQT-4192	EC-1.2.1
RXN-4641	EC-1.5.99
RXN-14538	EC-1.14.11.42
RXN-9274	
UDPKIN-RXN	EC-2.7.4.6
RXN-12089	EC-1.5.3.17
RXN-19707	EC-3.1.3
ADP-DEAMINASE-RXN	EC-3.5.4.17
PGLUCISOM-RXN	EC-5.3.1.9
TRANS-RXN-193	EC-3.6.3
VALINE--TRNA-LIGASE-RXN	EC-6.1.1.9
2-DEHYDROPANTOATE-REDUCT-RXN	EC-1.1.1.169
RXNQT-4312	EC-1.14.14
RXN-5469	EC-2.4.1.261
RXN-7401	EC-2.7.7.37
RXN-4735	EC-2.4.1.215
RXN-15538	EC-1.14.21.12
RXN-16404	EC-1.2.1.84
ATP-DEAMINASE-RXN	EC-3.5.4.17	EC-3.5.4.18
RXN-8431	EC-4.2.3
RXN-9662	EC-1.3.1.9
RXN-5962	EC-1.14.99.45
RXN-4312	
RXNQT-4329	EC-2.8.2
RXNQT-4343	
RXN-15124	
3.2.1.84-RXN	EC-3.2.1.84
RXN-8389	EC-1.14.19.2
RXN-8416	EC-4.2.3.133
RXN-10873	EC-2.8.2
DIHYDROOROTATE-DEHYDROGENASE-RXN	EC-1.3.5.2
RXN-13642	EC-1.13.11.68
RXN-11929	EC-1.1.1
RXN0-7119	EC-1.1.1
1.6.99.5-RXN	EC-1.6.5.11
PROTOHEMEFERROCHELAT-RXN	EC-4.99.1.1
RXN-9545	EC-4.2.1.119
RXN1F-155	EC-5.3.99.9
NQOR-RXN	EC-1.6.5.2
RXN-10005	EC-4.2.3.40
RXN-13004	
RXN-12965	
2.4.1.37-RXN	EC-2.4.1.37
2.3.1.172-RXN	EC-2.3.1.172
RXN-9045	EC-1.14.13
RXN-14811	
FORMYLTHFDEFORMYL-RXN	EC-3.5.1.10
NAPHTHOATE-SYN-RXN	EC-4.1.3.36
RXN-9810	EC-4.2
RXN0-5114	EC-3.1.3.3
RXN-11566	EC-1.5.1.43
RXN-14973	
RXN-10450	EC-1.14.13.dl
RXN-11881	EC-1.14.13.70
FAD-PYROPHOSPHATASE-RXN	EC-3.6.1.18
QUINOLINATE-SYNTHA-RXN	EC-2.5.1.72
THIOL-S-METHYLTRANSFERASE-RXN	EC-2.1.1.9
RXN-14089	EC-3.2.1.185
LONG-CHAIN-ALCOHOL-OXIDASE-RXN	EC-1.1.3.20
LEUKOTRIENE-A4-HYDROLASE-RXN	EC-3.3.2.6
RXN-8001	EC-1.1.1.23
5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN	EC-2.4.2.28
TYROSINE-DECARBOXYLASE-RXN	EC-4.1.1.25
TETRAHYDROBERBERINE-OXIDASE-RXN	EC-1.3.3.8
RXN-4021	EC-2.1.1.41
RXN3O-218	EC-1.14.19.20
RXN-11397	EC-3.6.1
RXN-8144	
TRANS-RXN-201	
RXN-8330	EC-1.14.19.22
RXN-14188	EC-3.6.1
RXN-11533	EC-1.1.99
SUCCCOASYN-RXN	EC-6.2.1.5
ALPHA-AMYL-RXN	EC-3.2.1.1
RXN-20027	EC-1.14.11
RXN-13823	EC-2.4.1
RXN-12846	EC-5.4.99.54
3.6.3.46-RXN	EC-3.6.3.46
RXN-8510	EC-1.14.13
ALPHA-L-FUCOSIDASE-RXN	EC-3.2.1.51
NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN	EC-1.6.2.4
RXN-4210	EC-1.3.1.21
RXN-10459	EC-6.3
GDPKIN-RXN	EC-2.7.4.6
RXN-12223	EC-1.14.99.44
TREHALOSEPHOSPHA-RXN	EC-3.1.3.12
RXN-14882	
RXN-7660	
RXN-6461	EC-2.1.1.49
TRANSALDOL-RXN	EC-2.2.1.2
RXN-14355	EC-2.3.1
RXN-13298	EC-1.1.1.330
RXN-2881	
RXN-7835	EC-1.3.1.34
RXN-9242	EC-2.1.1.201
RXN4FS-14	EC-5.1.3
RXN-12728	EC-2.5.1
RXN-9262	
HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN	EC-2.1.1
1.5.1.9-RXN	EC-1.5.1.9
R82-RXN	EC-5.3.2.5
RXN-9386	EC-6.1.1.24
RXN-3181	
R145-RXN	EC-4.2.1.109
RXN-6622	EC-3.4.13.18
RXN-14889	
RXN1F-357	EC-1.14.15.7
RXN-12243	
KDOTRANS-RXN	EC-2.4.99.12
RXN-18178	EC-2.4.1.195
RXN-7978	
PHOSCHOL-RXN	EC-3.1.4.4
RXN-2008	
RXN1G-45	EC-2.1.1
RXN-11837	EC-5.4.99.23
RXN-8151	EC-1.14.11.31
RXN-8289	EC-2.4.1.239
RXN-8205	EC-2.4.1
FUMARYLACETOACETASE-RXN	EC-3.7.1.2
RXN-7633	EC-2.3.1.140
RXN-11260	EC-1.14.99
RXN-5642	EC-2.1.1.103
PROPCOASYN-RXN	EC-1.3.8
RXN-5110	EC-4.2.3.15
RXN-13303	EC-4.2.1.134
RXN-14651	
RXN-776	EC-1.1
RXN-11832	EC-2.7.4.14	EC-2.7.4.25
RXN-8309	EC-1.14.19.35
RXN-9287	EC-2.1.1.114
RXN0-5001	EC-3.2.1.177
4.2.3.25-RXN	EC-4.2.3.25
RXN-8171	EC-2.3.1.172
RXN0-4401	EC-3.6.1.22
RXN-13505	
RXN-14198	EC-3.6.1.5
RXN-11853	EC-2.4.1
RXN-11695	EC-4.6.1.15
RXN-7737	EC-2.6.1.83
F16BDEPHOS-RXN	EC-3.1.3.11
RXNQT-4193	EC-2.3.1.75
RXN-8351	EC-2.8.1.9
RXN-12155	EC-1.14.13
RXN-8302	EC-1.14.19.23
SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	EC-1.2.1.24
RXNQT-4167	EC-4.2.1.bn
RXN-8152	EC-1.14.11.32
RXN-14353	EC-2.4.1.1
RXN-13470	EC-2.4.1
TRANS-RXN-225	
PROCOLLAGEN-LYSINE-5-DIOXYGENASE-RXN	EC-1.14.11.4
RXN-6550	EC-1.14.11
ISPH2-RXN	EC-1.17.7.4
2.4.1.125-RXN	EC-2.4.1.5	EC-2.4.1.125
3.2.1.26-RXN	EC-3.2.1
PECTINESTERASE-RXN	EC-3.1.1.11
RXNQT-4320	EC-4.4.1
2.7.7.64-RXN	EC-2.7.7.64
RXN-10061	EC-4.2.1.59
THYMIDINE-TRIPHOSPHATASE-RXN	EC-3.6.1.39
RXN-5763	EC-2.1.1
RXN-13707	EC-1.14.13.70
RXN-11358	EC-2.1.1.275
3.6.3.6-RXN	EC-3.6.3.6
RXN1F-170	EC-1.14.11.15
RXN-16998	
RXN-13415	
RXN-12202	EC-2.7.9.5
ACYLPHOSPHATASE-RXN	EC-3.6.1.7
RXN-15200	EC-2.6.1
GLUTSEMIALDEHYDROG-RXN	EC-1.2.1.41
RXN-7678	EC-1.1.1.294
SUCROSE-SYNTHASE-RXN	EC-2.4.1.13
RXN-4161	EC-5.3.3.5
3.7.1.9-RXN	EC-3.7.1.9
SAICARSYN-RXN	EC-6.3.2.6
RXN-9514	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN-12066	
RXNQT-4327	EC-2.4.1.195
RXN-8163	EC-1.4.3.3
RXN-8025	
FESGSHTHIO-RXN	
RXN-12963	EC-1.14.11
RXN-9229	EC-2.1.1.64
RXN-8308	EC-1.14.19.23
RXN-1223	EC-3.13.1.1
RXN-2009	EC-3.1.2
RXNQT-4397	EC-2.4.1
RXN-11958	EC-1.14.13
TRANS-RXN-171	
RXN-8355	EC-2.4.1
GAPOXNPHOSPHN-RXN	EC-1.2.1.12
1.14.13.55-RXN	EC-1.14.13.55
RXN0-5222	
RXN-9192	EC-2.3.1.84
RXN-16400	EC-1.14.13.205
RXNQT-4324	EC-2.4.1.195
RXN-3184	
RXN-15329	EC-2.3.1
2.4.1.32-RXN	EC-2.4.1.32
RXN1G-72	EC-1.1.1
RXN1G-236	EC-2.3.1
RXN-18209	
RXN-7607	EC-3.1.3.99	EC-3.1.3.5
RXNQT-4351	EC-4.99.1
RXN-8483	
RXN-13801	EC-2.4.1
RXN-11531	EC-1.14.13
RXN0-300	EC-1.1.1
RXN-17428	EC-1.3.1.83
RXN0-5257	
RXN-5647	EC-3.1.3.75
HOLO-ACP-SYNTH-RXN	EC-2.7.8.7
ARGININE-2-MONOOXYGENASE-RXN	EC-1.13.12.1
RXN-10639	
RXN-11026	EC-1.3.3.6
RXN-9666	EC-3.1.2.2
RXN0-5408	EC-3.1.3.25
RXN-10451	EC-2.8.2
RXN-6902	EC-2.6.1.96
RXN-10783	
RXN-11935	EC-1.14.13
GST-RXN	EC-2.5.1.18
RXN-4144	EC-1.3.1.70
RXN-9276	EC-1.3.1.107
PHENYLALANINE-AMMONIA-LYASE-RXN	EC-4.3.1.25	EC-4.3.1.24
TRANS-RXN-227	
3.5.1.60-RXN	EC-3.5.1.60
RXN-12102	EC-5.4.99
RXN66-304	
HOMOCYSMETB12-RXN	EC-2.1.1.13
2.1.1.17-RXN	EC-2.1.1.17
RXN0-723	EC-1.1.98
RXN-4661	EC-1.5.99
NUCLEOTIDE-PYROPHOSPHATASE-RXN	EC-3.6.1.9
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	EC-2.1.2.11
HISTCYCLOHYD-RXN	EC-3.5.4.19
RXN-8003	EC-1.4.99
ALLENE-OXIDE-CYCLASE-RXN	EC-5.3.99.6
AMINOACYLASE-RXN	EC-3.5.1.14
RXN-18164	EC-1.14.14
RXN-16393	EC-6.2.1.3
KDOTRANS2-RXN	EC-2.4.99.13
RXN0-1147	EC-2.3.1.61
RXN-14918	EC-2.1.1.95
RXN-13296	EC-2.3.1.199
RXN-8179	EC-2.1.1
RXN-9789	EC-2.7.7.73
RXN-9021	EC-2.1.1
RXN-14286	EC-2.4.1.1
RXN-5468	EC-2.4.1.260
RXN-14139	EC-3.6.1.9
3.1.3.46-RXN	EC-3.1.3.46
RXN-13463	
2.4.99.2-RXN	EC-2.4.99.2
RXN0-384	EC-3.6.1.9
RXN-10698	EC-1.1.1.35
1.14.11.9-RXN	EC-1.14.11.9
RXN-7770	EC-4.1.1
DUTP-PYROP-RXN	EC-3.6.1.23	EC-3.6.1.9
1.2.1.1-RXN	EC-1.2.1.1
ISOFLAVONE-7-O-GLUCOSYLTRANSFERASE-RXN	EC-2.4.1.170
RXN-11475	EC-2.1.1.197
RXN0-5398	EC-4.2.1.70
RXN-8419	EC-4.2.3
RXN-10429	EC-6.3
RXN-8365	EC-1.14.19.35
RXN-12626	EC-3.2.1.52
RXN-5841	EC-3.1.3.5
RXN-12205	
RXN-7673	EC-2.5.1.62
NUCLEOSIDE-DIPHOSPHATASE-RXN	EC-3.6.1.6
RXN-11916	EC-3.2.1
RXN-4444	EC-1.1.3.20
RXN-10439	EC-6.3
RXN-14060	EC-2.4.1.253
RIBOFLAVINKIN-RXN	EC-2.7.1.26
BETA-GLUCURONID-RXN	EC-3.2.1.31
GPPSYN-RXN	EC-2.5.1.1
RXN-12132	
ADENYLYLSULFATASE-RXN	EC-3.6.2.1
RXN-11669	EC-4.1.1.56
RXN0-5265	
RXN-7775	EC-1.14.11.9
RXN-11357	
RXNQT-4175	EC-2.3.3.c
INOSINE-NUCLEOSIDASE-RXN	EC-3.2.2.2
RXN-9020	EC-2.1.1
ARGSUCCINLYA-RXN	EC-4.3.2.1
RXN-1841	EC-3.2.1.80
RXN-16045	EC-2.3.1.23
OPPSYN-RXN	EC-2.5.1
RXN0-308	EC-2.8.1.7
RXN-7591	EC-1.14.11
2.7.7.1-RXN	EC-2.7.7.1
RXN-11400	EC-5.2.1
1.3.1.2-RXN	EC-1.3.1.2
PANTEPADENYLYLTRAN-RXN	EC-2.7.7.3
RXN-14216	
RXN-12064	
RXN-13072	EC-3.5.1.111
1.14.99.37-RXN	EC-1.14.99.37
CINNAMATE-GLUCOSYLTRANSFERASE-RXN	EC-2.4.1.177
RXN66-14	EC-1.3.1.70
RXN-11565	EC-1.5.1.43
RXN-12279	EC-3.2.1.2
RXN-6382	EC-1.2.1
N-ACYLNEURAMINATE-9-PHOSPHATASE-RXN	EC-3.1.3.29
METHYLCROTONYL-COA-CARBOXYLASE-RXN	EC-6.4.1.4
DCDPKIN-RXN	EC-2.7.4.6
XYLULOKIN-RXN	EC-2.7.1.17
RXN-16151	EC-2.3.1.23
1.14.13.93-RXN	EC-1.14.13.93
RXN-12201	EC-2.7.9.4
RXN-8262	EC-2.1.1.42
GPH-RXN	EC-3.1.3.18
RXN-12124	EC-1.3.99.5
RXN-13297	EC-2.3.1.199
GLUCURONOXYLAN-4-O-METHYLTRANSFERASE-RXN	EC-2.1.1.112
RXNQT-4363	
RXN-14766	EC-3.1.3
RXN-7795	EC-2.7.1
4.3.1.17-RXN	EC-4.3.1.17
RXN-8517	EC-1.14.13
RXN-8038	EC-5.5.1
SUCROSE-PHOSPHATASE-RXN	EC-3.1.3.24
RXN-11876	EC-5.5.1
12-OXOPHYTODIENOATE-REDUCTASE-RXN	EC-1.3.1.42
RXN-2207	
FORMYLTHFGLUSYNTH-RXN	EC-6.3.2.17
RXN-7931	EC-5.3.3.8
RXN-11480	EC-1.1.1.100
PROPIONATE--COA-LIGASE-RXN	EC-6.2.1.17
RXN-11421	
RXN1G-26	EC-2.3.1
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN	EC-2.1.1.201
RXN-16380	EC-6.2.1.3
RXN-14396	
3.2.1.23-RXN	EC-3.2.1.23
RIBOFLAVINSYNREDUC-RXN	EC-1.1.1.193
RXN-7911	EC-1.3.1.34
RXN-13492	
RXN-9557	EC-4.2.1.59
DIHYDROPICRED-RXN	EC-1.3.1.26
RXN-1125	EC-1.1.1.195
ABC-64-RXN	EC-3.6.3.36
RXN-8306	EC-1.14.19.35
RXNQT-4168	EC-1.1.1.85
RXN-8090	EC-1.2.3.9
PELUDP-RXN	EC-2.4.1.115
GTP-CYCLOHYDRO-I-RXN	EC-3.5.4.16
RXN-1065	EC-3.3.2
RXN-14166	EC-5.2
3.1.2.14-RXN	EC-3.1.2.14
RXNQT-4358	
3.1.1.69-RXN	EC-3.5.1.89
RXN-14988	EC-1.14.14
RXN-778	EC-1.14.13
RXN-14501	
UTPHEXPURIDYLYLTRANS-RXN	EC-2.7.7.64	EC-2.7.7.10
UPPSYN-RXN	EC-2.5.1
RXN-12346	EC-3.2.2.30
RXN-12641	EC-1.1.1
RXN-12126	EC-2.4.1.173
RXN-8783	EC-3.1.1.17
RXN-5481	
RXN-12752	EC-5.1.99.6
2.7.1.127-RXN	EC-2.7.1.127
RXNQT-4352	
HISTOLDEHYD-RXN	
1.1.1.178-RXN	EC-1.1.1.178
RXN-6142	
RXN-12695	EC-2.3.1
RXN-13926	EC-1.1.1.170
RXN-7614	EC-6.2.1.26
RXN-17698	EC-2.4.1
TRANS-RXN-203	
RXN-4310	
RXN-9264	
LIPIDXSYNTHESIS-RXN	EC-3.6.1.54
GLUC1PADENYLTRANS-RXN	EC-2.7.7.27
RXN-8576	EC-4.2.3.116
2PGADEHYDRAT-RXN	EC-4.2.1.11
N-ACETYLGLUTPREDUCT-RXN	EC-1.2.1.38
2-CARBOXY-D-ARABINITOL-1-PHOSPHATASE-RXN	EC-3.1.3.63
RXN-10974	EC-2.7.4.21	EC-2.7.4.24
RXN-10711	EC-3.1.1.1
RXN0-7082	
RXN-9281	EC-2.1.1.114
DIHYDROOROT-RXN	EC-3.5.2.3
RXN-4545	
RXN-18202	
2.7.1.133-RXN	EC-2.7.1.159
RXN-5861	
GTP-CYCLOHYDRO-II-RXN	EC-3.5.4.25
ACYLACPSYNTH-RXN	EC-6.2.1.20
RXN0-5186	EC-3.1.3
ADENYLYLSULFKIN-RXN	EC-2.7.1.25
3.6.3.17-RXN	EC-3.6.3.17
RXN-11948	EC-1.14.13
RXN-8327	EC-1.14.19.22
RXN-9539	EC-2.3.1.41
RXN-8287	EC-2.4.1
RXN-14352	
RIBULOKIN-RXN	EC-2.7.1.16
RXN-16333	
RXN-1501	EC-3.1.1.4
RXNQT-4178	EC-1.1.1.85
RXN-11811	
TRANS-CINNAMATE-4-MONOOXYGENASE-RXN	EC-1.14.13.11
RXNQT-4344	EC-1.14.11
3.1.1.73-RXN	EC-3.1.1.73
RXN-13728	EC-2.3.1.188
RXN-7716	EC-1.8.1.4
ARGDECARBOX-RXN	EC-4.1.1.19
DCTP-PYROPHOSPHATASE-RXN	EC-3.6.1.9	EC-3.6.1.12	EC-3.6.1.65
GLUTAMINYL-PEPTIDE-CYCLOTRANSFERASE-RXN	EC-2.3.2.5
RXN-15129	
RXN-10972	EC-2.7.4.24
RXN-4606	EC-2.8.2.24
PHOSPHATIDATE-PHOSPHATASE-RXN	EC-3.1.3.4
PHOSPHOLIPASE-C-RXN	EC-3.1.4.3
RXN-4222	
RXN-10131	
RXN-1726	EC-1.14.19.23
ETHANOLAMINE-KINASE-RXN	EC-2.7.1.82
RXN-9222	EC-2.5.1.39
RXN-8093	EC-1.2.3.1
RXN-11665	EC-3.4.17
RXN-11418	
RXN-9546	EC-1.3.1
RXN0-6451	
RXN0-2381	EC-4.1.2.8
RXN-9812	EC-2.3.1
RXN-9104	EC-2.4.2.24
RXN-171	EC-1.14.11
RXN-1882	EC-5.1.3.18
RXN-16460	EC-1.14.13
RXN-9811	EC-1.1
RXN-7609	EC-3.1.3.5
RXN-12862	
3.2.1.151-RXN	EC-3.2.1.151
RXN-14929	EC-2.5.1.116
RXN0-1483	EC-1.16.3.1
RXN-8328	EC-1.14.19.22
3.1.1.72-RXN	EC-3.1.1.72
RXN1F-169	EC-1.14.11
RXNQT-4391	EC-2.3.1.15
RXN-9241	EC-1.14.18
RXN-15065	EC-3.1.1.4
RXN-8136	EC-4.99.1
RXN-11336	EC-1.14.13
2.4.1.242-RXN	EC-2.4.1.242
LANOSTEROL-SYNTHASE-RXN	EC-5.4.99.7
RXN-13718	EC-1.14.13
RXN-12720	EC-2.7.7.4
TRANS-RXN-247	
CYTIKIN-RXN	EC-2.7.1.213
RXN-18188	
RXN-12533	EC-3.4.13
RXN-8084	EC-1.14.99.43
RXN-16398	EC-1.14.13.205
RXN-12979	EC-2.7.1.176
3.2.1.73-RXN	EC-3.2.1.73
RXN-11754	EC-2.1.1.201
RXNQT-4245	
MALTODEXGLUCOSID-RXN	EC-3.2.1.20
GLUTAMATE-DEHYDROGENASE-NADP+-RXN	EC-1.4.1.3
RXNQT-4148	
RXN-12647	
DIAMINOPIMDECARB-RXN	EC-4.1.1.20
L-IDITOL-2-DEHYDROGENASE-RXN	EC-1.1.1.14
BHBDCLOS-RXN	EC-1.1.1.36
RXN-2962	EC-1.1.1.284
RXN-8149	EC-1.14.11.32
RXN-1063	EC-1.14.13.204
RXN-1101	EC-1.2.1.44
3.2.1.21-RXN	EC-3.2.1.21
PROCOLLAGEN-PROLINE-3-DIOXYGENASE-RXN	EC-1.14.11.7
TRANS-RXN-218	
RXNQT-4337	EC-1.14.13
RXN-2121	EC-1.1.1
RXN-11368	EC-2.5.1.39
RXN-11526	EC-1.1.1
RXN-9659	EC-1.3.1.9
RXN-8348	EC-2.10.1.1
RXN-12673	EC-1.1.1.317
RXN-13193	EC-1.14.15.n
RXN1G-218	EC-2.3.1
PALMITOYL-COA-HYDROLASE-RXN	EC-3.1.2.2
THIAZOLSYN3-RXN	EC-2.7.1.50
KETOHEXOKINASE-RXN	EC-2.7.1.3
MALEYLACETOACETATE-ISOMERASE-RXN	EC-5.2.1.2
RXN-4303	EC-2.5.1.112
RXN-11758	EC-2.1.1.64
RXN-9540	EC-2.3.1.86	EC-2.3.1.85	EC-1.1.1.100
RXN-7589	EC-1.14.11
RXN-14029	EC-2.4.2.1
RXN-9094	EC-2.4.1
RXN-18163	EC-1.14.14
RXN-14990	EC-1.14.14
GLYCERONE-KINASE-RXN	EC-2.7.1.29
RXN0-949	EC-2.8.1.8
RXN-12486	EC-2.7.7.78
ESTRADIOL-17-BETA-DEHYDROGENASE-RXN	EC-1.1.1.62
RXN-2948	EC-6.3
RXNQT-4389	EC-2.7.7.41
RXN0-6491	EC-1.3.5.2
3-OXOACYL-ACP-SYNTH-BASE-RXN	EC-2.3.1.86	EC-2.3.1.85	EC-2.3.1.41
RXN1F-143	EC-1.14.11
RXN-12870	
UDP-GLUCURONATE-DECARBOXYLASE-RXN	EC-4.1.1.35
GUANYLCYC-RXN	EC-4.6.1.2
RXN-16997	
RXN-90	EC-2.4.1.111
NAD-SYNTH-NH3-RXN	EC-6.3.1.5
